"ID","Description","p.adjust","Count"
"GO:0046824","positive regulation of nucleocytoplasmic transport",0.102797648951839,13
"GO:0009063","amino acid catabolic process",0.102797648951839,16
"GO:0009798","axis specification",0.102797648951839,16
"GO:0009595","detection of biotic stimulus",0.102797648951839,8
"GO:0043277","apoptotic cell clearance",0.102797648951839,8
"GO:0051503","adenine nucleotide transport",0.102797648951839,8
"GO:1903170","negative regulation of calcium ion transmembrane transport",0.102797648951839,8
"GO:0001738","morphogenesis of a polarized epithelium",0.102797648951839,11
"GO:0018108","peptidyl-tyrosine phosphorylation",0.102797648951839,11
"GO:0032371","regulation of sterol transport",0.102797648951839,11
"GO:0032374","regulation of cholesterol transport",0.102797648951839,11
"GO:0141161","regulation of cAMP/PKA signal transduction",0.102797648951839,11
"GO:2001222","regulation of neuron migration",0.102797648951839,11
"GO:0006749","glutathione metabolic process",0.102797648951839,12
"GO:0007528","neuromuscular junction development",0.102797648951839,12
"GO:0032720","negative regulation of tumor necrosis factor production",0.102797648951839,12
"GO:0061371","determination of heart left/right asymmetry",0.102797648951839,12
"GO:0002793","positive regulation of peptide secretion",0.103213835662579,23
"GO:0042445","hormone metabolic process",0.104148866079084,36
"GO:0010821","regulation of mitochondrion organization",0.104240847955874,19
"GO:0034504","protein localization to nucleus",0.104358261310391,45
"GO:0060395","SMAD protein signal transduction",0.104428441971992,15
"GO:0006637","acyl-CoA metabolic process",0.104428441971992,17
"GO:0007229","integrin-mediated signaling pathway",0.104428441971992,17
"GO:0035383","thioester metabolic process",0.104428441971992,17
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",0.104428441971992,6
"GO:0000303","response to superoxide",0.104428441971992,6
"GO:0006298","mismatch repair",0.104428441971992,6
"GO:0006760","folic acid-containing compound metabolic process",0.104428441971992,6
"GO:0006857","oligopeptide transport",0.104428441971992,6
"GO:0032352","positive regulation of hormone metabolic process",0.104428441971992,6
"GO:0036344","platelet morphogenesis",0.104428441971992,6
"GO:0045472","response to ether",0.104428441971992,6
"GO:0070935","3'-UTR-mediated mRNA stabilization",0.104428441971992,6
"GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.104428441971992,6
"GO:2000773","negative regulation of cellular senescence",0.104428441971992,6
"GO:0002719","negative regulation of cytokine production involved in immune response",0.104428441971992,7
"GO:0019433","triglyceride catabolic process",0.104428441971992,7
"GO:0030813","positive regulation of nucleotide catabolic process",0.104428441971992,7
"GO:0032958","inositol phosphate biosynthetic process",0.104428441971992,7
"GO:0033123","positive regulation of purine nucleotide catabolic process",0.104428441971992,7
"GO:0045063","T-helper 1 cell differentiation",0.104428441971992,7
"GO:0045821","positive regulation of glycolytic process",0.104428441971992,7
"GO:0046688","response to copper ion",0.104428441971992,7
"GO:0048333","mesodermal cell differentiation",0.104428441971992,7
"GO:0061437","renal system vasculature development",0.104428441971992,7
"GO:0061440","kidney vasculature development",0.104428441971992,7
"GO:0006639","acylglycerol metabolic process",0.107017321993991,22
"GO:0060323","head morphogenesis",0.10715618466547,9
"GO:0045666","positive regulation of neuron differentiation",0.107202819428649,18
"GO:0042770","signal transduction in response to DNA damage",0.107279897639049,27
"GO:1903305","regulation of regulated secretory pathway",0.107431539719557,23
"GO:0003407","neural retina development",0.108014539722427,16
"GO:0044272","sulfur compound biosynthetic process",0.108014539722427,16
"GO:2001057","reactive nitrogen species metabolic process",0.108014539722427,16
"GO:0050796","regulation of insulin secretion",0.108973353714361,31
"GO:0003179","heart valve morphogenesis",0.109898268822834,10
"GO:0045214","sarcomere organization",0.109898268822834,10
"GO:0060428","lung epithelium development",0.109898268822834,10
"GO:0003143","embryonic heart tube morphogenesis",0.110265648669577,12
"GO:0051784","negative regulation of nuclear division",0.110265648669577,12
"GO:0009299","mRNA transcription",0.110699409701646,11
"GO:0018212","peptidyl-tyrosine modification",0.110699409701646,11
"GO:0072524","pyridine-containing compound metabolic process",0.110710252226028,29
"GO:0007040","lysosome organization",0.111084667290851,17
"GO:0080171","lytic vacuole organization",0.111084667290851,17
"GO:0035023","regulation of Rho protein signal transduction",0.111311684681287,15
"GO:0007254","JNK cascade",0.112607823345193,26
"GO:0007269","neurotransmitter secretion",0.112607823345193,26
"GO:0099643","signal release from synapse",0.112607823345193,26
"GO:1901991","negative regulation of mitotic cell cycle phase transition",0.112910450818672,25
"GO:0006937","regulation of muscle contraction",0.112958867763673,24
"GO:0015865","purine nucleotide transport",0.113020230652186,8
"GO:0070670","response to interleukin-4",0.113020230652186,8
"GO:0071312","cellular response to alkaloid",0.113020230652186,8
"GO:0071398","cellular response to fatty acid",0.113020230652186,8
"GO:1900016","negative regulation of cytokine production involved in inflammatory response",0.113020230652186,8
"GO:0042157","lipoprotein metabolic process",0.114304502504335,14
"GO:0031334","positive regulation of protein-containing complex assembly",0.114304502504335,30
"GO:0002689","negative regulation of leukocyte chemotaxis",0.116235912152536,5
"GO:0014841","skeletal muscle satellite cell proliferation",0.116235912152536,5
"GO:0019682","glyceraldehyde-3-phosphate metabolic process",0.116235912152536,5
"GO:0044320","cellular response to leptin stimulus",0.116235912152536,5
"GO:0051132","NK T cell activation",0.116235912152536,5
"GO:0072087","renal vesicle development",0.116235912152536,5
"GO:0002706","regulation of lymphocyte mediated immunity",0.116566222321265,32
"GO:0045428","regulation of nitric oxide biosynthetic process",0.116841050006353,13
"GO:0048332","mesoderm morphogenesis",0.116841050006353,13
"GO:0051170","import into nucleus",0.116888297767623,27
"GO:0006644","phospholipid metabolic process",0.117061634718326,45
"GO:0030278","regulation of ossification",0.117061634718326,21
"GO:0045840","positive regulation of mitotic nuclear division",0.117061634718326,9
"GO:0071425","hematopoietic stem cell proliferation",0.117061634718326,9
"GO:0097028","dendritic cell differentiation",0.117061634718326,9
"GO:1903670","regulation of sprouting angiogenesis",0.117061634718326,9
"GO:0001934","positive regulation of protein phosphorylation",0.117061634718326,17
"GO:0050779","RNA destabilization",0.117061634718326,17
"GO:2000243","positive regulation of reproductive process",0.117061634718326,17
"GO:0007163","establishment or maintenance of cell polarity",0.117061634718326,31
"GO:0006638","neutral lipid metabolic process",0.117061634718326,22
"GO:0072089","stem cell proliferation",0.117061634718326,22
"GO:0007274","neuromuscular synaptic transmission",0.117061634718326,7
"GO:0036120","cellular response to platelet-derived growth factor stimulus",0.117061634718326,7
"GO:0046475","glycerophospholipid catabolic process",0.117061634718326,7
"GO:1901185","negative regulation of ERBB signaling pathway",0.117061634718326,7
"GO:0050432","catecholamine secretion",0.117765516818953,12
"GO:1903409","reactive oxygen species biosynthetic process",0.117765516818953,12
"GO:0002791","regulation of peptide secretion",0.117765516818953,36
"GO:0009141","nucleoside triphosphate metabolic process",0.117765516818953,38
"GO:0009583","detection of light stimulus",0.117765516818953,10
"GO:0030865","cortical cytoskeleton organization",0.117765516818953,10
"GO:0046638","positive regulation of alpha-beta T cell differentiation",0.117765516818953,10
"GO:0089718","amino acid import across plasma membrane",0.117765516818953,10
"GO:1902622","regulation of neutrophil migration",0.117765516818953,10
"GO:0051653","spindle localization",0.117765516818953,11
"GO:0140353","lipid export from cell",0.117765516818953,11
"GO:0000305","response to oxygen radical",0.117765516818953,6
"GO:0009264","deoxyribonucleotide catabolic process",0.117765516818953,6
"GO:0014856","skeletal muscle cell proliferation",0.117765516818953,6
"GO:0030194","positive regulation of blood coagulation",0.117765516818953,6
"GO:0032528","microvillus organization",0.117765516818953,6
"GO:0035024","negative regulation of Rho protein signal transduction",0.117765516818953,6
"GO:0035278","miRNA-mediated gene silencing by inhibition of translation",0.117765516818953,6
"GO:0046386","deoxyribose phosphate catabolic process",0.117765516818953,6
"GO:0062009","secondary palate development",0.117765516818953,6
"GO:0097284","hepatocyte apoptotic process",0.117765516818953,6
"GO:1900048","positive regulation of hemostasis",0.117765516818953,6
"GO:1904754","positive regulation of vascular associated smooth muscle cell migration",0.117765516818953,6
"GO:1905962","glutamatergic neuron differentiation",0.117765516818953,6
"GO:0007052","mitotic spindle organization",0.119205903053457,19
"GO:0048534","hematopoietic or lymphoid organ development",0.119205903053457,19
"GO:0098659","inorganic cation import across plasma membrane",0.119205903053457,19
"GO:0099587","inorganic ion import across plasma membrane",0.119205903053457,19
"GO:0046496","nicotinamide nucleotide metabolic process",0.119205903053457,27
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",0.119205903053457,14
"GO:0031214","biomineral tissue development",0.119205903053457,26
"GO:0006271","DNA strand elongation involved in DNA replication",0.119205903053457,4
"GO:0006555","methionine metabolic process",0.119205903053457,4
"GO:0006828","manganese ion transport",0.119205903053457,4
"GO:0006924","activation-induced cell death of T cells",0.119205903053457,4
"GO:0006983","ER overload response",0.119205903053457,4
"GO:0009214","cyclic nucleotide catabolic process",0.119205903053457,4
"GO:0010936","negative regulation of macrophage cytokine production",0.119205903053457,4
"GO:0014820","tonic smooth muscle contraction",0.119205903053457,4
"GO:0015824","proline transport",0.119205903053457,4
"GO:0031652","positive regulation of heat generation",0.119205903053457,4
"GO:0032525","somite rostral/caudal axis specification",0.119205903053457,4
"GO:0032905","transforming growth factor beta1 production",0.119205903053457,4
"GO:0033189","response to vitamin A",0.119205903053457,4
"GO:0034145","positive regulation of toll-like receptor 4 signaling pathway",0.119205903053457,4
"GO:0035335","peptidyl-tyrosine dephosphorylation",0.119205903053457,4
"GO:0036005","response to macrophage colony-stimulating factor",0.119205903053457,4
"GO:0045117","azole transmembrane transport",0.119205903053457,4
"GO:0045141","meiotic telomere clustering",0.119205903053457,4
"GO:0046618","xenobiotic export from cell",0.119205903053457,4
"GO:0050667","homocysteine metabolic process",0.119205903053457,4
"GO:0051917","regulation of fibrinolysis",0.119205903053457,4
"GO:0070086","ubiquitin-dependent endocytosis",0.119205903053457,4
"GO:0070493","thrombin-activated receptor signaling pathway",0.119205903053457,4
"GO:0090220","chromosome localization to nuclear envelope involved in homologous chromosome segregation",0.119205903053457,4
"GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.119205903053457,4
"GO:1903671","negative regulation of sprouting angiogenesis",0.119205903053457,4
"GO:1904396","regulation of neuromuscular junction development",0.119205903053457,4
"GO:1904948","midbrain dopaminergic neuron differentiation",0.119205903053457,4
"GO:1990708","conditioned place preference",0.119205903053457,4
"GO:2000489","regulation of hepatic stellate cell activation",0.119205903053457,4
"GO:2001280","positive regulation of unsaturated fatty acid biosynthetic process",0.119205903053457,4
"GO:0072171","mesonephric tubule morphogenesis",0.121514130177936,13
